TargetLoc	score	response
chrIX:283042-283065(+)	-2.38652947257343	0.0842056759898154
chrIX:283057-283080(+)	-1.74585316288935	0.148570999115749
chrIX:283097-283120(-)	-2.35931955683035	0.0863278495854938
chrIX:283096-283119(-)	-3.56301308443039	0.027571522413962
chrIX:278241-278264(-)	-4.4231778024723	0.0118538511725967
chrIX:278251-278274(+)	-2.4527609300965	0.0792368819975148
chrIX:278348-278371(+)	1.21652045361458	0.771450634292806
chrIX:278367-278390(-)	-1.17605803885673	0.235761711449279
chrIX:278287-278310(-)	-1.5132372087663	0.180459534416282
chrIX:278240-278263(-)	-2.09180991620096	0.109895406202527
chrIX:278239-278262(-)	-2.75736572421009	0.0596720071658136
chrIX:278236-278259(-)	-2.34181994041511	0.0877181671627552
chrIX:277533-277556(-)	-3.14566941268691	0.0412622549239372
chrIX:277589-277612(+)	-1.91322520031037	0.128618951057003
chrIX:277679-277702(+)	2.29472332824979	0.908439083438378
chrIX:277634-277657(+)	0.383285459690843	0.594665270832117
chrIX:277680-277703(+)	2.51598861400924	0.925255107832351
chrIX:277703-277726(+)	-0.05027067271044	0.487434977842345
chrIX:277716-277739(-)	-0.789682513256998	0.312236844042298
chrIX:277715-277738(-)	-0.953496373797545	0.27818221686327
chrIX:277695-277718(-)	0.430313943459529	0.605948632738742
chrIX:277512-277535(-)	-0.437394580873469	0.392361963283122
chrIX:276282-276305(+)	-2.51868462331891	0.0745586549366245
chrIX:276359-276382(+)	-0.264719411331504	0.434203928295735
chrIX:276476-276499(+)	2.13699519512686	0.894447258814925
chrIX:276286-276309(-)	-1.02875651771485	0.263325250155194
chrIX:276296-276319(-)	-1.34311432546529	0.206998375386536
chrIX:276471-276494(+)	0.178593187936282	0.544530000868772
chrIX:276537-276560(-)	-2.54926671461177	0.0724757635743731
chrIX:276455-276478(-)	1.41973590810946	0.805297011793178
chrIX:276311-276334(+)	-1.52108195045548	0.179302251954354
chrIX:276315-276338(-)	0.179135633757814	0.544664533444008
chrIX:276324-276347(-)	-0.138499106080646	0.46543046522967
chrIX:276344-276367(-)	1.23434871827204	0.774578795237895
chrIX:276471-276494(-)	0.425199474972571	0.604726766672297
chrIX:276465-276488(+)	-0.514311807949838	0.37418328231261
chrIX:275141-275164(-)	-1.84721383103927	0.136200357157625
chrIX:275071-275094(+)	-1.7805776621486	0.144231819174089
chrIX:274922-274945(-)	-0.797612766431703	0.310536402730588
chrIX:275118-275141(+)	-1.06441590291002	0.25646647470371
chrIX:275117-275140(+)	-3.37723650987266	0.0330145042056825
chrIX:275095-275118(+)	-1.92144926738876	0.127700041328029
chrIX:275081-275104(-)	-3.40830722371912	0.0320368497485299
chrIX:275070-275093(-)	-0.655374083820834	0.341779523725739
chrIX:275069-275092(-)	-1.64682144749171	0.161539002909908
chrIX:275056-275079(+)	-0.377411209417208	0.406751433300775
chrIX:274080-274103(+)	-2.62230917887704	0.067716367524573
chrIX:273925-273948(-)	0.644664456329446	0.65580710485952
chrIX:273859-273882(-)	1.88245417060392	0.867892763319747
chrIX:273860-273883(-)	-0.378162602521478	0.406570131321249
chrIX:273861-273884(-)	0.560830129466686	0.636644594456553
chrIX:273875-273898(-)	0.298765464223999	0.574140696580601
chrIX:274067-274090(+)	-2.23275456849054	0.096847436652751
chrIX:274064-274087(-)	-1.48532784061178	0.184624028825161
chrIX:274026-274049(+)	-2.25825243937447	0.0946399996241144
chrIX:274026-274049(-)	-3.35353232872643	0.033779683777639
chrIX:270904-270927(-)	-2.97654392384766	0.0484968604317373
chrIX:270924-270947(-)	-2.52952937165095	0.0738138148147282
chrIX:271074-271097(+)	-0.446658677233151	0.390155488531278
chrIX:270925-270948(-)	-1.01877062474492	0.265266937094707
chrIX:270929-270952(+)	-1.50124476832212	0.182239944412193
chrIX:270930-270953(+)	-0.0685271665100074	0.482874909427653
chrIX:270936-270959(+)	-1.35954932397569	0.20431355870954
chrIX:270855-270878(+)	-0.392390085907727	0.403142068827186
chrIX:271072-271095(-)	-0.53885470653853	0.368454046910009
chrIX:270854-270877(+)	-1.22103645690916	0.227754104843878
chrIX:268374-268397(+)	-1.41543217276299	0.195378673696572
chrIX:268444-268467(+)	-0.354995993291239	0.412171432287158
chrIX:268595-268618(+)	0.343219479510607	0.584972360408042
chrIX:268594-268617(+)	-1.34861758258053	0.20609647202934
chrIX:268593-268616(+)	-0.814768185360646	0.306875356106012
chrIX:268587-268610(+)	-1.96729814069765	0.12267938932695
chrIX:268375-268398(+)	-4.56376967060252	0.0103151826697513
chrIX:268575-268598(+)	0.68538556953278	0.664939638799809
chrIX:268403-268426(+)	-3.69431299850171	0.0242612843387796
chrIX:268412-268435(+)	-2.58033871129028	0.0704145568628225
chrIX:268015-268038(-)	0.74728280217798	0.678586347342601
chrIX:268123-268146(-)	1.20422345751262	0.769275260876605
chrIX:267910-267933(+)	2.02103866698203	0.882988366801203
chrIX:267940-267963(-)	0.0988738452570931	0.524698343597931
chrIX:268119-268142(-)	-0.0411391728003959	0.48971665708015
chrIX:268019-268042(+)	1.33980219321888	0.792457410305544
chrIX:268021-268044(-)	-1.44912283347033	0.190136599505576
chrIX:268153-268176(+)	NA	NA
chrIX:267939-267962(-)	0.0922984809572167	0.523058253106419
chrIX:267859-267882(-)	-2.24960470126411	0.0953835680101239
chrIX:267850-267873(-)	-0.339322616132921	0.415974031082713
chrIX:267846-267869(-)	0.658624721322892	0.658951383541674
chrIX:267845-267868(-)	0.429629938953634	0.605785297809581
chrIX:267817-267840(+)	NA	NA
chrIX:267892-267915(-)	1.28134683822635	0.782678950870568
chrIX:267896-267919(-)	-1.10227176925421	0.249314475321203
chrIX:265735-265758(+)	NA	NA
chrIX:265711-265734(+)	NA	NA
chrIX:265575-265598(+)	NA	NA
chrIX:265494-265517(+)	NA	NA
chrIX:265495-265518(+)	NA	NA
chrIX:265538-265561(+)	NA	NA
chrIX:265738-265761(+)	NA	NA
chrIX:265746-265769(+)	NA	NA
chrIX:265778-265801(+)	NA	NA
chrIX:265779-265802(+)	NA	NA
chrIX:261078-261101(+)	NA	NA
chrIX:261194-261217(+)	-4.03064972666886	0.0174527753478342
chrIX:261258-261281(+)	-0.123974665906316	0.469045969597252
chrIX:261354-261377(+)	2.30758748408944	0.909503484674067
chrIX:261106-261129(+)	NA	NA
chrIX:261119-261142(+)	NA	NA
chrIX:261120-261143(+)	NA	NA
chrIX:261128-261151(+)	NA	NA
chrIX:261152-261175(+)	NA	NA
chrIX:261380-261403(+)	0.747769302645452	0.678692447239158
chrIX:259923-259946(-)	-2.06129783274357	0.112915766300259
chrIX:260009-260032(-)	-0.682479326429691	0.335708167459925
chrIX:260154-260177(-)	-1.50390195152163	0.181844282569229
chrIX:260149-260172(-)	-1.54793773225843	0.175384323303041
chrIX:260122-260145(-)	-0.196647103039312	0.45099603816347
chrIX:259969-259992(-)	-3.60453164889637	0.0264799223817486
chrIX:259970-259993(+)	-3.81851782706309	0.021488432800211
chrIX:259970-259993(-)	-2.41578021315852	0.0819772642644679
chrIX:260108-260131(+)	3.11194573027541	0.957382814135803
chrIX:260098-260121(+)	1.61265674309415	0.833779913606225
chrIX:258573-258596(+)	-2.29327497390768	0.0916814583639939
chrIX:258649-258672(+)	-0.58015182064399	0.358897660485223
chrIX:258789-258812(+)	-0.902385061185043	0.288560613274814
chrIX:258603-258626(+)	-3.18242270867625	0.0398325718162502
chrIX:258613-258636(+)	-1.510687914858	0.180836866582709
chrIX:258619-258642(-)	-1.94109514682499	0.125527592484243
chrIX:258620-258643(+)	-3.47057353080524	0.030161200326686
chrIX:258650-258673(+)	-0.941383027043718	0.280621062237782
chrIX:258660-258683(+)	-1.32972284406211	0.209205213750362
chrIX:258660-258683(-)	-1.09473552610355	0.250727597250027
chrIX:258515-258538(+)	-1.10893267042062	0.248069925329293
chrIX:258373-258396(-)	-0.113355021740828	0.471691550199382
chrIX:258311-258334(-)	-0.0561962807754129	0.485954625911611
chrIX:258319-258342(-)	0.534267153731407	0.630477806726295
chrIX:258500-258523(-)	-1.45504773711226	0.189225929728034
chrIX:258349-258372(-)	1.34362810737449	0.793085949242512
chrIX:258460-258483(+)	-2.27106309090671	0.0935480265775443
chrIX:258460-258483(-)	-0.640934766614405	0.345035264701237
chrIX:258374-258397(-)	-0.595134255268603	0.355457686805251
chrIX:258427-258450(+)	-0.0123546852784669	0.496911367967232
chrIX:257262-257285(+)	-1.52717324577971	0.178407650190337
chrIX:257154-257177(-)	0.918727686127035	0.714782792066096
chrIX:257137-257160(-)	1.47208007368513	0.81337334112535
chrIX:257267-257290(-)	-1.22704220913006	0.226699527542681
chrIX:257261-257284(-)	-1.44593067095401	0.19062862987324
chrIX:257261-257284(+)	-1.07742519167039	0.253993584412234
chrIX:257268-257291(+)	-3.39280469586727	0.0325210940397959
chrIX:257260-257283(-)	-1.83423893616644	0.137734069208743
chrIX:257269-257292(+)	-0.741602606706244	0.322653797252028
chrIX:257270-257293(+)	-0.967166078974237	0.27544572299906
chrIX:254873-254896(-)	NA	NA
chrIX:254941-254964(-)	0.320270930753937	0.579390278630228
chrIX:255044-255067(-)	-0.763799852041752	0.317821846320026
chrIX:255036-255059(-)	1.66882142970841	0.841418623876486
chrIX:254901-254924(-)	0.334168426408553	0.582773272187031
chrIX:255022-255045(-)	2.68816378839864	0.936324592840416
chrIX:253251-253274(+)	-0.258388980174822	0.435759773710515
chrIX:253263-253286(+)	-1.50012329949501	0.182407134844209
chrIX:253347-253370(+)	1.35323026873712	0.794657235856767
chrIX:253248-253271(-)	-2.58217305310576	0.0702945821228712
chrIX:253248-253271(+)	-0.900736075401361	0.288899257144405
chrIX:253268-253291(+)	0.107087679226745	0.526746364591863
chrIX:253269-253292(+)	-1.95585837118226	0.12391596622346
chrIX:253275-253298(+)	-1.29508263705405	0.214993764268345
chrIX:253278-253301(-)	-1.40163520036121	0.197556758052107
chrIX:253280-253303(+)	0.0647401046923007	0.516179375541802
chrIX:254185-254208(-)	NA	NA
chrIX:254125-254148(+)	-0.610870257275032	0.351860706037512
chrIX:254062-254085(+)	-0.770882751271078	0.316288180379748
chrIX:254017-254040(+)	0.411728830883426	0.601502347525272
chrIX:254077-254100(-)	-1.61577491118128	0.165788386111837
chrIX:254080-254103(+)	-1.68095040173878	0.15696966104008
chrIX:254014-254037(+)	0.296915514338089	0.573688316075056
chrIX:254013-254036(+)	1.64832826332371	0.838664982414078
chrIX:253996-254019(-)	-1.09888030195462	0.249949750875939
chrIX:253990-254013(-)	-0.35335568087023	0.412568914431111
chrIX:249708-249731(+)	-3.19039123403043	0.0395289231319786
chrIX:249785-249808(-)	1.57471095040287	0.828454154812003
chrIX:249859-249882(-)	1.96320547307724	0.876879439646552
chrIX:249659-249682(+)	-2.96595251335471	0.0489879439660347
chrIX:249679-249702(+)	-3.27814706879264	0.0363285295095583
chrIX:249688-249711(+)	-1.78307563422279	0.143923770897538
chrIX:249662-249685(-)	-1.24863373187615	0.222936735979666
chrIX:249717-249740(+)	-2.36416780682571	0.0859462083225952
chrIX:249886-249909(-)	0.23977790250188	0.559658916104474
chrIX:249861-249884(-)	0.229333523235588	0.557083413394924
chrIX:248624-248647(+)	-2.88643786567476	0.0528280742565429
chrIX:248521-248544(+)	2.00351008709301	0.881165122289573
chrIX:248447-248470(+)	-1.319704609892	0.210867442892088
chrIX:248494-248517(+)	1.54921367550057	0.824800133132396
chrIX:248497-248520(+)	1.31131745793444	0.787733530755466
chrIX:248504-248527(+)	2.50687860328703	0.92462263097035
chrIX:248505-248528(+)	2.10074809594354	0.890975868508517
chrIX:248511-248534(+)	0.773242394091142	0.684221870962009
chrIX:248512-248535(+)	1.18428207830236	0.765716859148929
chrIX:248526-248549(+)	1.49938445510751	0.817482651909803
chrIX:246582-246605(+)	NA	NA
chrIX:246687-246710(+)	NA	NA
chrIX:246788-246811(+)	NA	NA
chrIX:246871-246894(-)	NA	NA
chrIX:246878-246901(-)	NA	NA
chrIX:246882-246905(+)	NA	NA
chrIX:246783-246806(+)	NA	NA
chrIX:246778-246801(+)	NA	NA
chrIX:246897-246920(+)	NA	NA
chrIX:246901-246924(+)	NA	NA
chrIX:247603-247626(+)	NA	NA
chrIX:247592-247615(+)	NA	NA
chrIX:247449-247472(-)	NA	NA
chrIX:247600-247623(+)	NA	NA
chrIX:247648-247671(+)	NA	NA
chrIX:247577-247600(-)	NA	NA
chrIX:247576-247599(-)	NA	NA
chrIX:247653-247676(-)	NA	NA
chrIX:247529-247552(+)	NA	NA
chrIX:247528-247551(+)	NA	NA
chrIX:246054-246077(+)	NA	NA
chrIX:246169-246192(+)	-1.39675710504291	0.198331214219136
chrIX:246202-246225(+)	-2.97699842022207	0.0484758920384033
chrIX:246171-246194(-)	-2.14968891490012	0.104360296423674
chrIX:246172-246195(-)	-2.20688266261042	0.0991341241371212
chrIX:246173-246196(-)	-2.50356370293645	0.0756087285145446
chrIX:246174-246197(-)	-2.53505709979238	0.0734367989749828
chrIX:246176-246199(+)	-3.52652960336742	0.0285667361474721
chrIX:246177-246200(+)	-2.04781584235175	0.114273264366731
chrIX:245764-245787(-)	-2.98296346665856	0.0482014883084957
chrIX:245697-245720(+)	-0.181853288805746	0.454661556515762
chrIX:245567-245590(+)	-0.778439203767091	0.314656370832764
chrIX:245765-245788(-)	-3.96223041883826	0.0186656110218471
chrIX:245760-245783(+)	-1.65289081178993	0.160718630762728
chrIX:245758-245781(-)	-2.83977315663125	0.0552123696383764
chrIX:245772-245795(-)	-1.48146541424442	0.185206179156491
chrIX:245547-245570(+)	-1.04155582146069	0.260849908689956
chrIX:245572-245595(-)	0.275407589681149	0.568419975638912
chrIX:245675-245698(+)	-1.36534836148591	0.203372428306796
chrIX:244663-244686(+)	-3.72075220740399	0.0236432078210791
chrIX:244540-244563(+)	-0.623152367161552	0.349064834674113
chrIX:244479-244502(+)	-0.376002283764807	0.407091458305764
chrIX:244458-244481(-)	0.236599139151851	0.558875391148695
chrIX:244657-244680(+)	-2.79917296051556	0.0573688839189592
chrIX:244656-244679(+)	-1.62062617272918	0.165118531421613
chrIX:244645-244668(+)	-2.43530848082062	0.080519571423117
chrIX:244644-244667(+)	-3.05018747709196	0.0452093802523109
chrIX:244505-244528(-)	1.68466561382493	0.843521347347545
chrIX:244513-244536(+)	2.37120172919526	0.91460476586241
chrIX:243966-243989(+)	-4.08877377893724	0.0164835122398391
chrIX:243908-243931(-)	-1.71726609775928	0.15222364277776
chrIX:243776-243799(+)	-1.7498021713372	0.148072151745002
chrIX:243967-243990(+)	-3.01872419835571	0.0465871087088535
chrIX:243938-243961(-)	-2.513987800388	0.0748833824117514
chrIX:243937-243960(-)	-2.61781855311869	0.0680004155189997
chrIX:243809-243832(+)	0.0440561368321124	0.51101225308584
chrIX:243898-243921(-)	-0.442618668513541	0.39111717016662
chrIX:243889-243912(-)	-2.3008096167923	0.0910559310955144
chrIX:243827-243850(-)	2.27509689071693	0.906793466354795
chrIX:241593-241616(-)	NA	NA
chrIX:241731-241754(+)	-2.74513263029414	0.0603621302561324
chrIX:241754-241777(-)	-1.20452868545591	0.230670568413946
chrIX:241839-241862(+)	2.0819126585149	0.889132715372012
chrIX:241767-241790(+)	-2.30541345288368	0.0906756124612397
chrIX:241748-241771(+)	-1.01196904944824	0.266594681464836
chrIX:241741-241764(-)	-1.33242865421445	0.208757921087558
chrIX:241708-241731(-)	-2.66748165985583	0.0649196773287309
chrIX:241707-241730(+)	-1.87178103230633	0.13333577672773
chrIX:241698-241721(+)	-2.69817537241216	0.0630811090506035
chrIX:242016-242039(+)	-2.6624461454268	0.0652260293252059
chrIX:241865-241888(+)	0.218379288731128	0.554378885207037
chrIX:241810-241833(+)	-2.24477859982408	0.0958008047299096
chrIX:242011-242034(+)	-1.84313785507134	0.136680606463358
chrIX:242010-242033(+)	-3.07165732733083	0.0442916201258558
chrIX:242009-242032(-)	-2.77021634704044	0.0589550095335326
chrIX:242008-242031(-)	-2.71194112210664	0.0622724040660706
chrIX:241995-242018(+)	-1.6906343567361	0.15569243425746
chrIX:241974-241997(+)	-0.328164781146378	0.418687227061447
chrIX:241966-241989(+)	-0.888600711915802	0.291398675756098
chrIX:241044-241067(+)	NA	NA
chrIX:240940-240963(+)	-2.37944200909178	0.0847538394070631
chrIX:240780-240803(+)	1.36622752769194	0.796769970097642
chrIX:241004-241027(-)	NA	NA
chrIX:240790-240813(+)	1.63231014126401	0.836485859251004
chrIX:240749-240772(+)	-1.13474781856774	0.243285972448713
chrIX:240952-240975(+)	NA	NA
chrIX:240959-240982(+)	NA	NA
chrIX:240960-240983(+)	NA	NA
chrIX:240987-241010(+)	NA	NA
chrIX:237020-237043(+)	NA	NA
chrIX:237086-237109(-)	NA	NA
chrIX:237230-237253(-)	NA	NA
chrIX:237253-237276(-)	NA	NA
chrIX:237252-237275(-)	NA	NA
chrIX:237269-237292(+)	NA	NA
chrIX:237249-237272(-)	NA	NA
chrIX:237248-237271(-)	NA	NA
chrIX:237244-237267(+)	NA	NA
chrIX:237223-237246(+)	NA	NA
chrIX:238003-238026(+)	-3.81582969025836	0.0215450281575366
chrIX:237889-237912(-)	1.6708948381647	0.841695089847927
chrIX:237815-237838(-)	-0.602630430532446	0.353742123554518
chrIX:237844-237867(+)	0.103295322608141	0.525800893600217
chrIX:237890-237913(-)	-0.315703692904839	0.421723146156692
chrIX:237891-237914(+)	-1.34322968621817	0.206979439553487
chrIX:237891-237914(-)	1.02733961405133	0.736399799541379
chrIX:237900-237923(+)	0.641697026678179	0.655136974994913
chrIX:235715-235738(+)	-2.61571635035534	0.0681337665297449
chrIX:235611-235634(+)	-0.213177518928156	0.446906535985942
chrIX:235512-235535(-)	0.146384362707065	0.536530880824218
chrIX:235721-235744(+)	-2.74981937016212	0.0600968522795683
chrIX:235733-235756(-)	-1.55779913013553	0.173962684384516
chrIX:235688-235711(-)	-2.89104308915429	0.0525981154180699
chrIX:235742-235765(+)	-1.30374677136524	0.213535116805833
chrIX:235687-235710(-)	-3.32030582142079	0.0348811117664751
chrIX:235682-235705(-)	-3.11879592564732	0.0423385653603026
chrIX:235664-235687(+)	-3.19311035369749	0.0394258171414584
chrIX:232723-232746(-)	NA	NA
chrIX:232770-232793(-)	NA	NA
chrIX:232820-232843(-)	NA	NA
chrIX:232905-232928(-)	NA	NA
chrIX:232978-233001(+)	NA	NA
chrIX:232977-233000(+)	NA	NA
chrIX:232764-232787(+)	NA	NA
chrIX:232752-232775(+)	NA	NA
chrIX:232742-232765(-)	NA	NA
chrIX:232740-232763(+)	NA	NA
chrIX:232599-232622(-)	-2.75048813697556	0.0600590879499591
chrIX:232485-232508(+)	-0.119614150670834	0.470132065245136
chrIX:232391-232414(-)	0.124179766465263	0.531005108700516
chrIX:232402-232425(+)	-0.416720417787927	0.397301791079036
chrIX:232449-232472(-)	1.12749696974125	0.75537667797463
chrIX:232577-232600(-)	-0.509157923930023	0.375390948556551
chrIX:232574-232597(-)	-1.9084513703345	0.129154932610617
chrIX:232566-232589(+)	-0.839237938179247	0.301695307295069
chrIX:232565-232588(+)	-0.8374242732364	0.302077538976246
chrIX:232496-232519(-)	-0.951245905865301	0.278634329283446
chrIX:231325-231348(-)	-1.65997755241686	0.159765010287622
chrIX:231193-231216(+)	0.0873063582566402	0.521812735873861
chrIX:231162-231185(+)	1.79601197668208	0.85766278192065
chrIX:231207-231230(+)	-2.80496543537328	0.0570564421820906
chrIX:231226-231249(+)	-1.53304088569381	0.177549203493143
chrIX:231227-231250(+)	-1.53532333966423	0.177216152311087
chrIX:231233-231256(+)	-0.349804743497014	0.413429771076668
chrIX:231251-231274(+)	-0.443757737248167	0.390845940847445
chrIX:231324-231347(-)	-1.85526084964317	0.135256395412575
chrIX:231321-231344(-)	-2.14957329048676	0.104371104242375
chrIX:230082-230105(+)	-1.78715158707596	0.143422302392097
chrIX:230022-230045(+)	-0.155264791944918	0.461261593496458
chrIX:230083-230106(+)	-0.907314162621821	0.287549756919591
chrIX:230084-230107(+)	-1.40788976071012	0.196567109868688
chrIX:230108-230131(+)	0.100930898159891	0.525211325761183
chrIX:230107-230130(-)	-2.20656823959095	0.099162207711558
chrIX:230075-230098(-)	-0.71776909742638	0.327884431926647
chrIX:230074-230097(-)	-1.29917257183777	0.214304304696912
chrIX:230025-230048(-)	2.19247164416178	0.899571422020112
chrIX:230018-230041(-)	0.320804997508786	0.579520423673065
chrIX:228190-228213(+)	NA	NA
chrIX:228280-228303(+)	NA	NA
chrIX:228393-228416(+)	NA	NA
chrIX:228434-228457(+)	NA	NA
chrIX:228239-228262(+)	NA	NA
chrIX:228249-228272(+)	NA	NA
chrIX:228493-228516(+)	NA	NA
chrIX:228495-228518(-)	NA	NA
chrIX:228425-228448(-)	NA	NA
chrIX:228362-228385(-)	NA	NA
chrIX:226303-226326(-)	NA	NA
chrIX:226327-226350(-)	NA	NA
chrIX:226408-226431(+)	-2.87559676969983	0.0533731702864348
chrIX:226542-226565(+)	-0.54108177860584	0.367935968891951
chrIX:226369-226392(+)	-1.68593831721545	0.156310738042094
chrIX:226370-226393(+)	-2.22348490889255	0.0976612708791829
chrIX:226409-226432(+)	-2.11155169102325	0.107979117520247
chrIX:226412-226435(+)	-1.77655734215393	0.144728753353378
chrIX:226453-226476(+)	-0.435693018463831	0.392767713890202
chrIX:226454-226477(+)	-0.676075262281285	0.337137825546225
chrIX:226219-226242(+)	NA	NA
chrIX:226136-226159(+)	-2.4928686826236	0.0763596264680953
chrIX:226093-226116(+)	-1.72578966270767	0.151126920684764
chrIX:225998-226021(+)	-0.208654902766765	0.44802470774258
chrIX:226105-226128(+)	0.0921010430455149	0.523008998378807
chrIX:226171-226194(+)	-3.16197751955511	0.0406219160734999
chrIX:226205-226228(+)	NA	NA
chrIX:226230-226253(-)	NA	NA
chrIX:226229-226252(-)	NA	NA
chrIX:226195-226218(-)	NA	NA
chrIX:222666-222689(-)	-0.885580384395862	0.29202272225909
chrIX:222590-222613(+)	-0.325479488912323	0.419340937937279
chrIX:222506-222529(-)	-0.796431980517167	0.31078926972214
chrIX:222505-222528(-)	-0.168420971951041	0.457994003958448
chrIX:222591-222614(+)	-1.08587603911988	0.252395642281358
chrIX:222591-222614(-)	-1.65149683023565	0.160906751300704
chrIX:222608-222631(-)	-0.353219429282155	0.412601936187784
chrIX:222615-222638(+)	-1.90826619068182	0.129175761925371
chrIX:222619-222642(-)	-0.254877829443801	0.436623265432598
chrIX:222648-222671(-)	-0.93294441943768	0.282327737632322
chrIX:220939-220962(+)	-1.25922060043339	0.22110809069297
chrIX:220805-220828(-)	-0.296327810266599	0.426455424949403
chrIX:220705-220728(-)	-0.799354097677419	0.310163700592971
chrIX:220712-220735(+)	-2.35629557695466	0.0865666656241979
chrIX:220713-220736(+)	-2.0256455316043	0.116536491525211
chrIX:220716-220739(+)	-1.07514507981391	0.254425864218085
chrIX:220727-220750(+)	-1.52991023835235	0.17800681936608
chrIX:220756-220779(+)	-0.721465988782988	0.327070243931275
chrIX:220758-220781(-)	4.44793121200172	0.988432617752751
chrIX:220772-220795(-)	1.58274141494912	0.829592418866636
chrIX:216424-216447(-)	-2.60793707766454	0.068629347116311
chrIX:216514-216537(+)	-2.27123564645327	0.0935333954467281
chrIX:216638-216661(+)	-0.132327791911549	0.466966241493569
chrIX:216440-216463(+)	-3.42575598063528	0.0315001512083585
chrIX:216463-216486(+)	-1.7520561788887	0.147788041418838
chrIX:216464-216487(+)	-2.41595631618292	0.0819640122560796
chrIX:216494-216517(+)	-4.58598415519768	0.0100908494346444
chrIX:216609-216632(+)	3.03056762109125	0.953936121794935
chrIX:216606-216629(+)	1.45380907395155	0.810583962060583
chrIX:216590-216613(+)	3.16113758902132	0.959345337708814
chrIX:216151-216174(-)	-1.09421989649627	0.250824477563859
chrIX:216038-216061(+)	-1.16914214945443	0.237010079793364
chrIX:215945-215968(-)	-0.0428426451602963	0.489290976687255
chrIX:215946-215969(-)	-0.124842763934768	0.468829782682763
chrIX:215955-215978(-)	-0.810841519146708	0.307711202064913
chrIX:215956-215979(+)	-0.536950936431453	0.368897156791418
chrIX:215984-216007(-)	-0.940684874004593	0.280762021987314
chrIX:216138-216161(+)	-1.76842152743672	0.145738737255203
chrIX:216067-216090(-)	0.208611813647675	0.551964636356067
chrIX:216068-216091(+)	-0.345162060783708	0.414556098280788
chrIX:212250-212273(-)	-1.76281191398339	0.146438517098916
chrIX:212303-212326(-)	-1.51127882328536	0.180749348933342
chrIX:212430-212453(+)	-0.790893052551761	0.31197694588996
chrIX:212311-212334(+)	-0.628208125860183	0.347916950768502
chrIX:212370-212393(+)	0.312956378672913	0.577606715117415
chrIX:212339-212362(+)	-1.28794444303075	0.216200938377741
chrIX:212180-212203(-)	-2.52765763740252	0.0739418786747813
chrIX:212164-212187(+)	-0.368169809859561	0.408983333943006
chrIX:212017-212040(-)	-0.473193098559692	0.383860758989536
chrIX:212150-212173(+)	0.53583681956092	0.630843425517415
chrIX:212024-212047(-)	-0.0127460882879033	0.496813521068256
chrIX:212130-212153(-)	-2.35493774601161	0.0866740935153057
chrIX:212030-212053(-)	1.14419927659156	0.758449796745497
chrIX:212036-212059(+)	-0.715809126154213	0.328316508628034
chrIX:212040-212063(-)	1.92779202365195	0.873004828827124
chrIX:212114-212137(-)	-1.93485366981909	0.126214324855064
chrIX:205494-205517(-)	NA	NA
chrIX:205530-205553(-)	NA	NA
chrIX:205336-205359(-)	NA	NA
chrIX:205335-205358(-)	NA	NA
chrIX:205331-205354(-)	NA	NA
chrIX:205327-205350(-)	NA	NA
chrIX:205326-205349(-)	NA	NA
chrIX:204956-204979(+)	-1.27525709213209	0.218358652910493
chrIX:204887-204910(-)	-2.13179808605156	0.106044414136728
chrIX:204744-204767(-)	-0.550027184879732	0.36585810191232
chrIX:204953-204976(+)	-2.84400457231425	0.0549920571981967
chrIX:204946-204969(+)	-2.8131960897048	0.0566152357145589
chrIX:204945-204968(-)	-1.75233680487984	0.147752700984426
chrIX:204941-204964(+)	-3.80035736938916	0.0218736236513328
chrIX:204941-204964(-)	-1.91331098445954	0.128609337009004
chrIX:204913-204936(-)	-0.648736966396342	0.343274215479097
chrIX:204904-204927(+)	-1.34325334856626	0.206975555667419
chrIX:203469-203492(+)	-2.09065383262424	0.110008543466658
chrIX:203418-203441(+)	0.32379097611623	0.580247863227517
chrIX:203301-203324(+)	1.63573379134671	0.83695359745496
chrIX:203302-203325(+)	0.227236821290416	0.556566008308581
chrIX:203422-203445(-)	-2.70897423627802	0.0624458791969356
chrIX:203361-203384(-)	0.777113441010115	0.685057661199432
chrIX:203318-203341(-)	2.11541603704179	0.892392531374548
chrIX:202311-202334(+)	NA	NA
chrIX:202276-202299(+)	-2.79009921803996	0.057861546307755
chrIX:202219-202242(-)	-3.10571592761383	0.0428720933117564
chrIX:202064-202087(+)	-0.884930454044813	0.292157110563886
chrIX:202282-202305(+)	NA	NA
chrIX:202284-202307(-)	NA	NA
chrIX:202285-202308(+)	NA	NA
chrIX:202039-202062(-)	NA	NA
chrIX:202301-202324(-)	NA	NA
chrIX:202312-202335(-)	NA	NA
chrIX:200724-200747(+)	NA	NA
chrIX:200652-200675(-)	NA	NA
chrIX:200604-200627(+)	NA	NA
chrIX:200528-200551(+)	NA	NA
chrIX:200531-200554(+)	NA	NA
chrIX:200532-200555(+)	NA	NA
chrIX:200542-200565(-)	NA	NA
chrIX:200547-200570(+)	NA	NA
chrIX:200548-200571(+)	NA	NA
chrIX:200605-200628(+)	NA	NA
chrIX:200324-200347(-)	-2.83560067137074	0.0554304273792088
chrIX:200248-200271(+)	-0.139216708962762	0.465251926519134
chrIX:200119-200142(+)	-1.22887449393554	0.226378476322726
chrIX:200333-200356(-)	-3.35358089912924	0.0337780985427741
